@mightex_spectrum_save,2,2,0
2/13/2023 2:59:30 PM
HRS-BD1-025
08-111129-003
100
0
3648
800
 1.16990209940937E+0003
-2.52531800000000E-0001
-1.12169183882358E-0006
-1.40330489239069E-0010
 4.50095619800053E+0003
-3.69114890099788E+0000
-1.62313767583820E-0004
 2.45249136909650E-0008
0
1
0
0
PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3,
1979, 6.64660976656938E+0002, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.18390125879139E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1980, 6.64402354457421E+0002, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.15434245268113E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1981, 6.64143728347394E+0002, 5.55000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.55000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.55000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.25328412200961E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1982, 6.63885098326015E+0002, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.24814438486777E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1983, 6.63626464392442E+0002, 6.17000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.17000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.17000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.39357453587864E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1984, 6.63367826545833E+0002, 6.01000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.01000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 6.01000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.35967459832901E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1985, 6.63109184785347E+0002, 5.87000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.87000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.87000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.32055967450571E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1986, 6.62850539110141E+0002, 5.58000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.58000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.58000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.25581200293362E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1987, 6.62591889519373E+0002, 5.16000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.16000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.16000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.15932386949848E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1988, 6.62333236012201E+0002, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.15104699307906E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1989, 6.62074578587783E+0002, 5.38000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.38000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.38000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21220826221404E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1990, 6.61815917245278E+0002, 5.33000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.33000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.33000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19566109704654E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1991, 6.61557251983843E+0002, 5.45000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.45000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.45000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22457737734992E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1992, 6.61298582802636E+0002, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.20923817895252E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1993, 6.61039909700816E+0002, 5.18000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.18000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.18000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.15641054113203E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1994, 6.60781232677540E+0002, 4.83000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.83000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.83000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.08233082164501E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1995, 6.60522551731966E+0002, 4.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.05905657258481E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1996, 6.60263866863253E+0002, 5.09000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.09000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.09000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.13690836980887E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1997, 6.60005178070558E+0002, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.40000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19928759794881E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1998, 6.59746485353039E+0002, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27791209098512E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
1999, 6.59487788709855E+0002, 5.85000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.85000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.85000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.29870178049276E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2000, 6.59229088140163E+0002, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.52000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21919903752611E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2001, 6.58970383643122E+0002, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.13627120450774E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2002, 6.58711675217889E+0002, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.23685441291128E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2003, 6.58452962863623E+0002, 7.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 7.07000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.55497730473530E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2004, 6.58194246579481E+0002, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.12000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12293958808799E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2005, 6.57935526364622E+0002, 4.76000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.76000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.76000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.04582425184932E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2006, 6.57676802218203E+0002, 5.29000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.29000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.29000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.16098885738051E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2007, 6.57418074139383E+0002, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.24000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.14528842902608E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2008, 6.57159342127319E+0002, 5.21000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.21000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.21000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.13369717728007E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2009, 6.56900606181170E+0002, 5.31000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.31000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.31000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.15632829225981E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2010, 6.56641866300094E+0002, 5.49000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.49000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.49000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19379949590052E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2011, 6.56383122483248E+0002, 5.41000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.41000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.41000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.17245012623739E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2012, 6.56124374729791E+0002, 5.25000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.25000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.25000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.13513803891829E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2013, 6.55865623038880E+0002, 5.26000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.26000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.26000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.13215556027966E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2014, 6.55606867409674E+0002, 5.69000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.69000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.69000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22700987510134E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2015, 6.55348107841331E+0002, 5.71000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.71000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.71000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.22957363016709E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2016, 6.55089344333009E+0002, 5.77000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.77000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.77000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.24004128874588E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2017, 6.54830576883865E+0002, 5.95000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.95000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.95000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27689518515067E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2018, 6.54571805493058E+0002, 5.92000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.92000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.92000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27419560063599E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2019, 6.54313030159746E+0002, 5.86000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.86000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.86000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.25084842961398E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2020, 6.54054250883086E+0002, 5.68000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.68000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.68000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.20968433062609E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2021, 6.53795467662238E+0002, 5.99000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.99000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.99000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.27754092033316E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2022, 6.53536680496358E+0002, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.63000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.19819310168458E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2023, 6.53277889384605E+0002, 5.53000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.53000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.53000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.17552113869221E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2024, 6.53019094326137E+0002, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.75000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.21855698285619E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2025, 6.52760295320111E+0002, 5.48000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.48000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.48000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.16120919743853E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2026, 6.52501492365687E+0002, 4.93000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.93000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 4.93000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.04750226984206E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
2027, 6.52242685462021E+0002, 5.30000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.30000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 5.30000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.12409686481735E-0001, 0.00000000000000E+0000, 0.00000000000000E+0000
